#{"t_start": 1769079050.8435593, "env_id": "None"}
r,l,t
33.111181,6,53206.728612
14.222669,4,53208.490017
14.133458,3,53211.22018
72.282641,5,53216.296599
30.769844,4,53217.971586
-129.4991,3,53220.304062
-99.299329,3,53222.985018
0.428472,6,53225.779101
26.804807,5,53227.648428
-171.174473,6,53231.087422
-95.862141,6,53234.606684
-125.060456,9,53238.200893
-59.319233,8,53241.968524
26.317988,4,53244.865737
-101.295848,6,53250.612583
34.361922,6,53252.630489
-129.893417,3,53254.653598
37.699841,3,53257.579484
-125.704159,4,53260.917062
65.163112,4,53263.141145
47.613338,4,53267.495905
-160.605183,2,53269.731504
8.696218,8,53272.585622
-108.930058,4,53275.114526
17.144042,5,53277.690254
-125.968139,3,53280.146835
-118.496379,5,53283.928871
-114.199594,4,53285.51272
-119.19032,3,53287.905615
-28.07719,3,53289.478868
-106.819175,2,53291.692158
-21.194823,6,53293.447798
-174.670349,19,53300.1489
38.315338,17,53306.266691
-128.67065,16,53312.204308
34.610744,4,53313.833489
-92.910515,2,53317.44485
-133.19511,4,53320.053784
-19.801039,4,53321.699849
-144.787631,5,53324.133391
-123.249256,4,53326.558382
-31.947267,6,53329.155735
45.093519,4,53330.796211
-117.691339,4,53332.361108
-93.646425,4,53334.751654
-72.102589,7,53337.456811
-9.32918,4,53339.898697
48.296374,6,53342.956317
33.465277,3,53344.622551
24.148658,3,53346.245659
47.866482,3,53347.804792
29.991386,3,53351.442755
-115.615265,3,53353.913785
-101.869688,2,53356.217666
-92.476715,1,53358.392973
-89.26508,3,53360.80492
30.275798,3,53363.136442
31.411449,4,53365.634506
-119.295115,7,53368.275607
43.414092,7,53370.086531
-96.680277,3,53372.554404
-110.855411,3,53374.940715
31.068668,5,53376.616602
40.406424,4,53379.240298
23.575397,4,53381.547728
-150.176584,4,53384.329423
-127.848159,3,53386.720714
-123.52102,14,53390.594232
-155.946753,4,53392.968825
-180.720852,25,53398.860195
-0.190652,11,53402.295869
-154.431755,7,53405.496989
14.273355,4,53407.89298
41.000478,4,53409.547055
-97.661154,4,53412.152939
-29.530354,7,53414.800463
-113.29773,5,53418.748091
-90.919714,5,53421.243237
40.621637,8,53423.070003
30.035,3,53424.647457
47.113915,3,53426.177426
-115.049702,3,53428.51069
-125.374261,7,53431.468799
-91.361809,1,53433.574936
45.164034,3,53435.296049
-15.388608,6,53437.84918
-20.315985,5,53439.539881
-19.576286,5,53442.021974
-98.505379,3,53443.780558
-39.179073,8,53446.571872
-105.367147,8,53450.607853
-104.307586,5,53453.092407
37.221743,5,53454.914027
32.626843,6,53457.875704
-13.230607,6,53460.346481
-93.062386,1,53462.537634
26.000562,10,53465.54054
-111.644725,7,53468.734187
44.101858,5,53470.399037
-7.843535,5,53472.039031
-214.635293,8,53474.846324
25.914251,3,53476.538845
30.191039,3,53478.829911
72.543847,7,53482.126478
-208.503143,11,53487.513208
28.940917,15,53491.460684
25.762844,7,53494.190732
-115.714123,10,53497.241238
-92.943832,1,53499.371357
35.077462,4,53501.012362
-130.655487,7,53504.112265
-128.259957,5,53506.591818
-114.32759,6,53509.552847
41.072181,4,53511.187172
80.520864,4,53513.738894
27.383728,3,53517.200312
-185.18162,14,53521.010944
39.157016,4,53522.639707
-139.275006,3,53524.914767
21.321663,3,53527.315336
-101.863205,5,53529.158066
25.686836,4,53530.699944
33.684681,3,53532.279545
-90.661374,4,53534.017863
30.030701,4,53536.450575
-127.038001,6,53539.240788
32.307752,4,53541.59838
-103.697568,2,53543.967693
-63.649537,4,53545.648886
26.351223,4,53547.286704
-87.534973,3,53548.860914
17.855494,4,53551.662886
-50.176603,5,53553.331253
31.360548,3,53555.526196
-33.432528,3,53557.098043
23.902853,5,53559.500925
-101.717267,5,53562.250252
48.691029,5,53564.852701
54.06776,4,53566.47516
-111.456645,9,53569.408824
-4.230708,7,53572.087856
-111.526968,4,53574.634532
-25.591785,7,53577.367184
35.162396,3,53579.713438
-120.533742,2,53581.266402
-93.294823,1,53584.529922
-95.432472,3,53586.946122
-148.037332,6,53589.430292
-127.604,7,53592.119623
36.875109,5,53593.88168
14.120245,7,53596.512436
-7.760172,5,53598.923115
-78.451963,4,53601.367662
-146.813057,4,53603.764665
35.34099,4,53605.479073
35.882896,3,53607.065853
-155.895834,6,53610.102382
33.593374,9,53611.970513
42.898577,4,53613.56954
-128.113914,4,53615.148342
65.632083,3,53618.755463
31.362498,3,53621.197216
1.111826,8,53623.959654
-118.255286,3,53626.438128
65.586766,4,53628.969021
21.887826,4,53630.580529
2.848144,5,53633.064569
-64.734683,11,53636.300372
-134.632626,4,53638.052122
37.215054,4,53639.613024
33.281562,4,53641.997836
1.769829,6,53644.60092
-85.100202,4,53646.996495
-162.650216,5,53649.459917
-122.165246,5,53653.072264
48.237315,8,53654.890244
-132.932755,3,53656.468815
-15.555192,7,53659.21676
-142.396914,11,53663.380201
-18.515079,4,53665.06526
-177.247576,4,53667.45073
-67.802591,3,53669.053109
-84.66134,4,53670.675254
-91.04502,2,53672.95909
-124.293906,3,53675.448465
43.464386,4,53677.069368
37.970478,4,53678.726084
-122.388496,3,53681.130317
-199.279534,7,53685.021371
14.548614,5,53686.938943
-112.900413,7,53689.925769
16.251712,4,53692.354119
-155.491186,3,53694.072472
-178.458757,4,53696.688984
-101.427925,4,53698.454363
12.965362,9,53701.301547
-92.008568,1,53703.461529
-29.778557,6,53705.159298
-109.659407,10,53708.2187
43.941597,5,53710.135109
-172.677334,24,53720.129715
-125.65732,15,53724.050517
-156.224919,4,53726.538663
-113.802675,6,53729.411125
48.379388,4,53731.756823
20.632262,5,53734.61235
18.199577,4,53737.079834
53.564195,5,53738.790656
-130.902095,4,53740.421507
21.231078,6,53742.947084
-102.224602,1,53745.095737
-92.586658,4,53747.580395
-16.261425,4,53750.15691
16.215235,5,53753.048664
-98.423989,2,53755.322888
17.754787,7,53757.999987
63.38653,3,53760.469539
-124.276514,4,53762.252665
-133.959831,5,53764.925023
44.276119,5,53767.595539
-109.492577,2,53769.875245
-89.567635,1,53772.02015
37.699512,5,53774.893106
39.329294,6,53776.649292
-124.185289,5,53779.302414
-59.688058,4,53780.937125
67.521372,6,53783.912569
24.285846,8,53787.80662
-19.005436,7,53789.541365
34.919733,3,53791.172892
-119.389416,11,53795.273524
-138.001398,3,53796.827319
61.1941,4,53798.422006
-103.065051,7,53801.513087
-177.548525,11,53805.548664
55.686237,4,53807.292477
-103.237054,5,53809.959349
-135.91854,6,53812.525705
20.599442,5,53814.255772
-1.691982,7,53816.981355
-139.838873,12,53822.458696
-107.356764,9,53825.450223
16.990079,5,53827.254949
-127.104287,7,53830.253431
62.213431,7,53832.062216
-83.294336,5,53834.741219
-113.25827,1,53836.263229
-104.079592,3,53838.634923
-132.558149,3,53840.223769
-114.564193,6,53843.120084
-18.438409,5,53844.822673
9.005646,10,53847.865782
-160.979568,6,53850.536988
46.794968,5,53853.288106
-52.567963,3,53854.807915
-122.760896,2,53857.190935
-145.966032,10,53861.193974
-134.780173,5,53863.590107
-110.050709,7,53866.32124
43.146649,5,53868.036296
-136.669913,17,53872.412625
34.894173,3,53874.088148
-121.679687,4,53876.63053
-115.653167,4,53878.404252
-108.160988,3,53880.903186
-54.722109,3,53882.527636
55.695133,4,53885.707669
52.220188,3,53888.178059
10.614642,5,53890.874448
-47.936586,6,53892.65566
66.208315,4,53895.195853
-21.638333,3,53896.787493
16.525528,7,53898.4865
31.833245,5,53900.15337
-134.767261,7,53903.183043
-99.908511,4,53904.883146
-116.845922,4,53907.494946
-120.91828,2,53909.704359
0.302898,8,53912.551043
46.445035,4,53914.18852
50.52133,4,53915.901169
-131.432211,12,53920.290618
33.380131,5,53922.083624
-154.30154,4,53924.413366
-145.585802,3,53926.064464
26.053979,4,53928.37446
45.164157,3,53929.982259
-114.750916,1,53931.477458
37.296181,3,53933.041432
-105.948344,5,53935.424619
-112.174461,7,53938.122354
-113.665812,3,53939.744814
22.471667,8,53942.501542
-144.179234,3,53944.801961
29.764245,5,53947.250172
25.197927,4,53949.61921
36.364937,4,53953.102133
40.826862,3,53954.76987
-103.656143,1,53956.865627
-127.708588,4,53959.428153
46.209121,6,53962.275503
43.648973,4,53963.904828
26.339514,9,53966.788383
28.388652,3,53968.431542
-99.709619,6,53971.227778
-143.753301,6,53973.789441
28.193144,4,53975.475364
-110.824723,4,53978.030098
22.621451,5,53979.683142
-138.235991,4,53982.188083
39.07561,7,53985.982521
-83.260073,3,53988.370416
9.340659,5,53991.004811
-110.258817,4,53993.67548
56.941884,4,53995.396803
-10.845774,8,53998.280802
37.689549,3,54000.629419
-23.98744,3,54002.293267
-3.154267,4,54005.004933
-117.120024,2,54007.180345
-100.918404,3,54009.622816
45.136126,3,54011.244156
-126.67444,2,54013.451689
-129.846552,3,54015.79335
14.053082,4,54018.211276
-134.335828,4,54020.648332
-5.221262,6,54024.12424
53.61898,4,54025.681586
38.868628,5,54028.404928
-115.397943,3,54030.006154
53.371447,7,54033.137754
42.773116,3,54034.830378
-134.912047,3,54037.151677
-12.08749,6,54038.923315
33.597369,3,54040.56441
6.889937,5,54043.051243
0.453821,13,54046.88705
-45.934633,6,54048.754561
-99.148062,2,54051.168199
13.186066,3,54053.82332
42.150219,3,54055.459064
-19.976944,9,54058.564578
32.895883,3,54060.19995
35.477407,3,54061.770058
-29.427609,4,54063.442276
-99.837646,1,54065.635146
52.61144,4,54068.300275
-113.494878,6,54071.195089
-129.522705,1,54072.807931
-117.257614,1,54074.373739
40.432796,4,54075.99663
14.192142,5,54078.523222
68.818903,4,54081.130603
43.971164,5,54083.848059
55.132262,8,54085.644391
-156.458657,5,54087.317009
38.42769,4,54088.966172
-138.949342,5,54091.823238
44.185198,5,54093.498715
-128.518531,4,54095.885183
-100.407349,3,54098.243652
9.171206,5,54100.76122
17.187427,8,54103.676459
40.51459,3,54105.297786
-0.436759,6,54107.898134
23.785808,5,54109.608854
47.719871,5,54112.374272
-58.645822,7,54115.12697
51.296812,3,54116.812147
48.327797,4,54118.43702
-133.632045,6,54121.407129
-79.291293,4,54123.793231
-119.47418,3,54126.378491
12.572156,4,54128.775168
21.176937,6,54130.484395
53.206366,5,54133.225646
-134.043042,5,54135.994284
80.349036,4,54138.54877
-2.403808,9,54141.67081
41.302834,5,54144.392973
-86.727577,2,54146.618817
44.599123,5,54148.367834
37.76252,4,54150.119277
-131.790651,2,54151.6853
12.241662,4,54154.102376
-149.692527,10,54157.347625
-124.48529,5,54159.089771
43.133059,4,54161.552519
16.635403,4,54163.948269
-123.813227,10,54167.10482
29.945036,6,54169.809806
-16.313349,6,54172.407116
-109.850676,2,54174.671296
45.863457,3,54176.379527
32.384901,3,54178.005469
-87.699032,4,54180.560089
-131.354674,3,54182.838996
-11.100606,3,54184.568612
-102.253576,4,54187.107156
-126.660344,5,54189.961116
30.0984,4,54192.604116
-121.09178,6,54195.223927
27.514117,3,54196.920475
44.462255,4,54199.56691
-139.512124,3,54201.169885
-118.68676,7,54203.929667
-28.895707,6,54206.552395
-150.364514,4,54209.237478
-43.40165,3,54210.831099
-125.10167,9,54214.585103
-101.885612,7,54217.670368
-99.454408,4,54220.279327
9.891105,4,54221.95419
-20.310761,9,54223.730399
-113.017465,9,54227.385711
-102.051293,5,54230.123244
-0.747276,6,54232.723221
-126.837294,3,54235.171554
44.209694,4,54236.829727
46.852172,3,54238.486942
39.294824,4,54240.929184
-106.162477,2,54243.233945
37.81843,4,54245.609042
-118.465778,8,54248.491353
60.718217,4,54251.139419
51.032881,3,54252.817284
-47.416317,6,54254.520966
-134.222183,6,54257.360629
24.334005,3,54258.969381
-137.977561,5,54261.465396
-40.289202,8,54264.418652
-0.199792,5,54267.007041
-135.026064,8,54269.866194
34.119875,3,54272.197637
-101.212051,1,54274.431311
20.196028,4,54276.074289
-136.465873,6,54278.677817
-136.981915,3,54280.340203
-112.508909,4,54282.879516
26.412319,4,54285.237855
-101.206143,4,54287.653308
53.83049,3,54290.176428
-111.724529,5,54292.986316
-113.757917,3,54295.436297
55.940804,5,54297.117084
68.962826,4,54299.697242
-97.902396,9,54302.649656
29.512078,4,54304.349728
36.150712,3,54305.943078
56.170885,5,54308.741567
52.735265,4,54310.407629
43.36312,4,54312.015368
15.611731,5,54313.711172
-51.674743,8,54316.636711
-18.919521,3,54318.32633
46.683436,4,54319.978868
-129.753469,4,54321.625941
28.863479,6,54324.170276
-30.219302,6,54326.798968
50.029415,4,54328.45227
73.076064,5,54331.138526
51.765282,3,54333.661784
-82.054518,4,54335.352429
-20.637187,3,54336.958356
-110.470833,9,54339.872434
-75.673047,4,54341.600586
44.585255,5,54343.341553
29.242334,5,54345.757486
33.433228,3,54347.390844
41.38714,7,54349.090622
-107.203949,8,54351.939896
21.550527,5,54354.745517
-95.059228,8,54358.128941
41.117986,3,54359.750521
-167.794822,8,54362.619396
11.828864,6,54365.189243
-88.098586,3,54366.815702
8.041151,11,54370.18629
-151.74084,7,54372.922921
-91.032883,6,54375.549617
-10.592483,5,54378.157037
-138.06775,4,54379.826833
-115.734284,4,54382.495323
50.068481,4,54384.154657
-104.416614,3,54386.548248
16.032612,3,54388.270402
82.807428,5,54390.98
21.399266,4,54393.39212
21.851968,4,54395.784579
-124.581956,3,54398.278476
-192.613863,9,54401.263962
-126.817954,3,54403.819144
-90.787006,2,54406.227327
20.899167,4,54407.89198
34.555239,7,54410.611227
-126.392385,5,54413.17254
39.424627,5,54415.845977
43.16876,4,54418.477895
-106.905826,5,54420.180058
-128.281871,3,54422.600895
-113.942411,3,54424.904286
-4.605357,4,54426.621663
-116.375008,6,54429.481571
35.448776,3,54431.173419
31.473101,12,54435.832628
-95.04629,3,54438.298409
-128.48107,7,54441.64874
55.213125,5,54444.387023
11.621155,5,54446.116672
13.656845,4,54448.549602
22.259171,4,54450.18332
61.609241,6,54451.964018
-130.249011,3,54453.522514
-134.776424,3,54455.830319
40.897449,7,54457.621783
-110.765395,4,54460.153603
-130.593318,5,54462.721747
-109.259838,5,54465.559386
22.899195,4,54467.272675
-20.871279,6,54469.842089
-140.148818,3,54472.430903
41.530248,3,54474.056342
-114.975431,4,54476.595394
25.649157,3,54478.955023
-78.927171,3,54481.39303
-70.123021,8,54484.334949
44.662404,4,54486.032047
-92.711838,4,54488.577315
-134.587091,6,54491.234798
26.754627,4,54492.940084
-101.481337,4,54494.639136
-137.763702,6,54496.41388
-44.182472,8,54499.226767
33.892036,5,54502.003499
-55.607853,6,54503.756821
-92.321396,1,54505.878225
4.215001,5,54508.401167
-108.500291,4,54511.118272
49.032856,6,54512.845995
-184.289552,15,54516.842826
-122.715927,7,54520.084062
51.125463,4,54521.821288
-171.343083,4,54524.235864
48.892545,7,54526.020711
56.598524,3,54527.59724
56.665623,7,54530.89741
-4.296743,10,54534.238821
18.846881,6,54535.970875
-125.415267,6,54538.875826
64.041206,4,54540.579705
-139.84644,5,54543.020177
-98.539898,3,54545.377697
34.350945,4,54547.029534
-122.557174,4,54549.609254
-113.829715,6,54552.615781
-15.747283,11,54556.034047
29.683046,6,54557.840101
32.238811,4,54560.217584
-89.788392,4,54562.625326
-122.361496,2,54564.216774
61.264875,6,54565.948198
-107.476838,3,54568.389289
-99.74319,5,54571.148409
-165.400331,27,54581.866226
4.960667,5,54584.472759
40.196604,6,54586.277182
-163.194615,16,54591.957736
-86.04177,2,54593.591223
-94.441216,1,54595.798815
-108.092071,3,54598.208133
58.414057,6,54601.105205
-144.233074,14,54604.956143
-20.400675,4,54606.624103
-124.878379,5,54609.360754
22.85707,4,54611.092046
-192.948565,5,54613.893196
-157.487747,1,54615.593598
26.182697,4,54618.028319
-123.1585,5,54620.813791
-114.280832,5,54623.512034
-98.932266,1,54625.70167
-165.423192,12,54629.199146
-101.249084,2,54631.421974
-113.552735,2,54633.724942
-97.474525,1,54636.007309
-126.005934,4,54638.40579
-113.058711,3,54640.85581
58.711561,5,54642.568548
-134.140564,11,54646.692685
36.361887,4,54648.373308
17.213037,5,54650.815036
-91.516561,4,54652.472358
-112.327717,3,54654.971249
-66.176112,8,54657.908942
-116.13202,7,54660.636617
35.114852,4,54662.42144
-102.222919,3,54664.878149
-169.33523,4,54667.461941
-105.489637,4,54670.034287
-164.976552,9,54672.991851
-117.066865,5,54675.774809
27.382189,20,54683.515631
-141.560364,5,54686.002243
19.724495,8,54688.826219
-39.265903,8,54691.79366
16.083617,4,54694.249897
12.508953,4,54696.777993
48.996029,5,54698.471166
-89.645622,1,54700.638893
42.070982,7,54702.479207
61.687078,9,54706.205446
44.376303,4,54707.918252
51.368798,5,54709.627437
-138.866083,10,54712.789665
44.963356,7,54715.514791
-107.307984,6,54718.178616
4.096584,3,54720.703656
-49.551738,3,54722.31427
61.261776,6,54723.992795
-124.562673,3,54726.502811
-127.494947,3,54728.950165
-123.381953,9,54730.912488
-115.204101,6,54733.764941
-92.33601,2,54736.052199
-117.855297,4,54738.615728
-6.959497,5,54741.100247
70.013565,4,54743.671198
-32.310904,4,54745.366357
-108.797954,5,54748.220996
-43.741583,3,54749.971699
45.394976,4,54751.638303
-100.276911,4,54754.160899
-102.576573,4,54756.713382
21.681951,3,54759.233511
-168.200422,4,54761.659034
10.058074,8,54764.681055
-137.837437,6,54767.741529
54.862298,4,54769.406233
-150.360863,4,54772.030968
-129.308427,6,54775.046584
-20.815083,5,54776.787885
-156.27362,8,54780.209433
41.875532,8,54782.024393
27.2848,4,54784.515751
-23.45225,3,54786.153441
-92.803719,1,54788.281616
-139.346887,3,54789.963253
-76.985077,10,54793.12997
40.002415,4,54794.865817
-12.922833,16,54799.14389
-16.725643,8,54801.99154
-114.238269,5,54804.780396
14.314312,4,54806.482375
52.953352,6,54808.18002
-1.670973,7,54810.943916
47.271369,3,54812.554262
8.554775,4,54814.925544
32.84296,5,54816.629355
